chat_message,category
i can carry if you support,not_spam
the clue was behind the painting,not_spam
click shortlink.loot.example/free to get free pet,spam
click shortlink.gamehub.example/free to get free pet,spam
say ready when you are,not_spam
i can plant the flag,not_spam
throw a smoke to block vision,not_spam
cant believe we pulled that off,not_spam
please mute toxic players,not_spam
final: congratulations you are selected visit winner.loot.example to accept/login,spam
urgent: join our discord for free skins discord.gg/free-skins,spam
dont attack until i say go brb,not_spam
watch the minimap there is a trap ty,not_spam
i will place traps at the entrance,not_spam
any volunteers to lead? gg,not_spam
what's the secret code for door,not_spam
lets rotate to the other point,not_spam
that boss is too hard solo,not_spam
free starter pack available on starter.claimhub.example/redeem,spam
join server for rare items discord.gg/rare-items,spam
important: admin: you must update password at admin.playnow.example to avoid ban,spam
cant believe we pulled that off,not_spam
verify your account here secure-verify.gamehub.example to keep items,spam
i need materials to craft a bow omw,not_spam
go to short.url/free to claim exclusive items/now,spam
i will tank for this raid,not_spam
i think the puzzle needs a lever,not_spam
enter credentials at fake-login.playnow.example to recover items,spam
brb need to fix my connection afk,not_spam
visit short.url/free to claim exclusive items/now,spam
remember to save before cutscene,not_spam
final: verify your account here secure-verify.claimhub.example to keep items,spam
im building a base by the lake,not_spam
is anyone streaming rn gl hf,not_spam
i can plant the flag,not_spam
urgent: get pro tools unlocked at protools.loot.example/download,spam
urgent: click to join giveaway bitly/gamegiveaway/now,spam
fast clear party looking for one,not_spam
click to join giveaway bitly/gamegiveaway,spam
im spectating for a bit,not_spam
dont feed the boss trash items omw,not_spam
verify in 24 hours at verify-now.freeplay.example to avoid suspension,spam
who wants to split the loot,not_spam
i will watch the flank,not_spam
i'll bait and you flank,not_spam
we lost the objective but well played wp,not_spam
anyone up for ranked later? np,not_spam
no spoilers please im on level 3,not_spam
admin notice: confirm your login at admin-verify.gamehub.example or account will be locked/login,spam
fast clear party looking for one,not_spam
who wants to split the loot,not_spam
nice shot that was insane,not_spam
claim daily spin at dailyslot.loot.example and win coins/now,spam
i will watch the flank wp,not_spam
dont waste your ult on that guy,not_spam
free pet and mount at petclaim.loot.example click to collect,spam
who is the host for next game,not_spam
i found a chest near the river,not_spam
i'll trade you armor for the sword,not_spam
final: join our discord for free skins discord.gg/free-skins,spam
say ready when you are,not_spam
we can craft 2 more arrows,not_spam
verify your account here secure-verify.gamehub.example to keep items,spam
that combo was perfect,not_spam
who is the host for next game on my way,not_spam
no spoilers please im on level 3,not_spam
that was a satisfying win,not_spam
im spectating for a bit ty,not_spam
ill place the beacon here meet at 5,not_spam
admin notice: confirm your login at admin-verify.gamehub.example or account will be locked,spam
click link to double your coins doublecoins.freeplay.example,spam
nice teamwork folks,not_spam
important: you won 1000 coins click redeem.claimhub.example.com to claim/now,spam
can someone revive me?,not_spam
im new to this map any tips?,not_spam
verify now at securesite.freeplay.example or lose rewards,spam
im new to this map any tips?,not_spam
open this link to fix inventory error support.playnow.example/fix,spam
we need a better strategy,not_spam
click shortlink.playnow.example/free to get free pet,spam
visit short.url/free to claim exclusive items,spam
verify email at mailverify.playnow.example to keep progress,spam
verify email at mailverify.gamehub.example to keep progress/redeem,spam
hold position i have ult soon,not_spam
that boss is too hard solo,not_spam
what's the secret code for door,not_spam
who wants to join my squad,not_spam
we lost the objective but well played np,not_spam
lets meet at the safehouse ty,not_spam
no spoilers please im on level 3,not_spam
swap roles if it helps the team,not_spam
dont drop items on floor,not_spam
final: claim your prize now at claim.gamehub.example before it expires,spam
who wants to join my squad on my way,not_spam
click to join giveaway bitly/gamegiveaway,spam
we should split into two teams gg meet at 8,not_spam
lets meet at the safehouse,not_spam
watch out for campers at spawn,not_spam
that boss is too hard solo,not_spam
dont waste your ult on that guy np,not_spam
i'll bait and you flank wp,not_spam
that puzzle clue was in the cave,not_spam
dont waste your ult on that guy np,not_spam
i will watch the flank,not_spam
i will craft the potion now,not_spam
finish the quest and meet me meet at 2,not_spam
dont feed the boss trash items ty,not_spam
im lagging a bit restart client,not_spam
we should split into two teams,not_spam
pls stop teamkilling gg,not_spam
final: scan this link to get skins skinclaim.claimhub.example,spam
free starter pack available on starter.playnow.example,spam
important: admin notice: confirm your login at admin-verify.playnow.example or account will be locked,spam
that boss is too hard solo gl hf,not_spam
we can craft 2 more arrows,not_spam
we need a better strategy,not_spam
final: click link to double your coins doublecoins.claimhub.example,spam
open this link to fix inventory error support.freeplay.example/fix,spam
cover left i will push mid afk,not_spam
cover left i will push mid,not_spam
catch me if i fall,not_spam
i need materials to craft a bow,not_spam
any volunteers to lead?,not_spam
that combo was perfect,not_spam
watch out for campers at spawn meet at 2,not_spam
please mute toxic players,not_spam
remember to save before cutscene,not_spam
watch your ammo count gg,not_spam
is anyone streaming rn afk,not_spam
that combo was perfect,not_spam
anyone got spare potions?,not_spam
final: click to join giveaway bitly/gamegiveaway/login,spam
dont rush wait for backup brb,not_spam
lets meet at the safehouse,not_spam
i can plant the flag,not_spam
important: scan this link to get skins skinclaim.freeplay.example/now,spam
click to join giveaway bitly/gamegiveaway/redeem,spam
dont waste your ult on that guy,not_spam
finish the quest and meet me,not_spam
is anyone streaming rn,not_spam
im practicing aim in warmup meet at 3,not_spam
lets rotate to the other point,not_spam
i will watch the flank,not_spam
im spectating for a bit,not_spam
i will place traps at the entrance,not_spam
is anyone streaming rn meet at 5,not_spam
special offer: claim daily rewards at rewards.playnow.example now/redeem,spam
dont rush wait for backup,not_spam
important: free starter pack available on starter.claimhub.example,spam
we need more DPS,not_spam
we lost the objective but well played,not_spam
claim daily spin at dailyslot.playnow.example and win coins,spam
dont waste your ult on that guy,not_spam
who wants to split the loot,not_spam
dont waste your ult on that guy,not_spam
anyone up for ranked later?,not_spam
lets rotate to the other point meet at 2,not_spam
use code at promo.loot.example to receive free skins,spam
claim free gold now visit playnow.example-gold.com to redeem,spam
we need more DPS meet at 2,not_spam
watch out for campers at spawn on my way,not_spam
say ready when you are,not_spam
im setting traps at the entrance,not_spam
say ready when you are,not_spam
special offer: claim daily rewards at rewards.claimhub.example now/now,spam
lets meet at the safehouse,not_spam
we should split into two teams meet at 7,not_spam
admin notice: confirm your login at admin-verify.playnow.example or account will be locked,spam
verify email at mailverify.freeplay.example to keep progress,spam
join trial for premium at premium.freeplay.example and get rewards,spam
i found a chest near the river,not_spam
i can carry if you support,not_spam
heal me and i will push,not_spam
important: urgent: please confirm your account on security.claimhub.example,spam
verify your account here secure-verify.gamehub.example to keep items/login,spam
anyone up for ranked later? gg,not_spam
i can carry if u support,not_spam
finish the quest and meet me,not_spam
cover left i will push mid,not_spam
final: download this mod tool from mods.playnow.example to unlock features/now,spam
the clue was behind the painting,not_spam
we can craft 2 more arrows,not_spam
hold position i have ult soon,not_spam
follow link to get free boost freeboost.claimhub.example/claim,spam
hold position i have ult soon brb,not_spam
urgent: special offer: claim daily rewards at rewards.playnow.example now/claim,spam
gg wp round over wp,not_spam
im building a base by the lake,not_spam
i can plant the flag brb,not_spam
free upgrade available visit upgrade.loot.example to claim/claim,spam
anyone else on voice chat afk,not_spam
ill place the beacon here wp,not_spam
say ready when u r,not_spam
