chat_message,category
"Due to server issues, we need to verify your password. Go to: http://freeitems.online/claim",spam
"Hey, check out this cool new fan site for Shadowlands! http://freegold.ru/claim pls",spam
yep,not_spam
?,not_spam
Best hack tool for unlimited items! Download now: discord-giveaway.com,spam
What's everyone doing tonight?,not_spam
Anyone wanna do a dungeon run?,not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://freegold.ru/claim,spam
Is anyone else having trouble with the game? This site helped me: http://secure-verify.org/claim,spam
Win $1000 playing StormBringers! Enter here: http://loot-claim.biz/claim,spam
Your account has been detected for suspicious activity. Verify here: http://account-verify.net/claim,spam
Legendary item giveaway! Only 100 left! Visit: http://discord-giveaway.com/claim,spam
Cash prizes for top players! Register now: http://loot-claim.biz/claim,spam
Best hack tool for unlimited items! Download now: http://win-cash.io/claim,spam
Get 99999 gold for free! Join our discord: http://secure-verify.org/claim,spam
afk,not_spam
How do I get to RealmQuest?,not_spam
Important: Account merge required. Log in to http://freegold.ru/claim to prevent deletion.,spam
GM_Alert: You have violated terms of service. Follow instructions at: http://discord-giveaway.com/claim,spam
That boss mechanics are insane.,not_spam
"Hey everyone, how's it going? :)",not_spam
"Hey, check out this cool new fan site for Azeron! http://discord-giveaway.com/claim",spam
"Just finished the main story, wow!",not_spam
Claim your free copy of HeroesFall here: http://claim-reward.net/claim,spam
Legendary item giveaway! Only 100 left! Visit: http://game-event.co/claim,spam
anyone up for PvP?,not_spam
Is this quest bugged for anyone else?,not_spam
What's everyone doing tonight?,not_spam
Can anyone help me with this quest?,not_spam
Your account has been temporarily suspended. Appeal here: http://discord-giveaway.com/claim,spam
Anyone need invites to the guild bank?,not_spam
nice,not_spam
Who wants to 1v1?,not_spam
[SneakyPete] Is this quest bugged for anyone else?,not_spam
Trade: I have ProCarry for sale.,not_spam
Security alert! Unauthorized login attempt. Change password at: http://discord-giveaway.com/claim,spam
GM_Alert: You have violated terms of service. Follow instructions at: http://account-verify.net/claim,spam
[Healer69] Trade: I have RealmQuest for sale.,not_spam
Security alert! Unauthorized login attempt. Change password at: http://loot-claim.biz/claim,spam
?,not_spam
Need help with Lich King boss.,not_spam
Follow this to recover your lost skins: http://discord-giveaway.com/claim,spam
Free gold for everyone! Click here to claim: http://game-event.co/claim,spam
Join our private giveaway at http://claim-reward.net/claim — winners announced soon!,spam
Your account has been detected for suspicious activity. Verify here: http://discord-giveaway.com/claim,spam
Welcome new members!,not_spam
"Due to server issues, we need to verify your password. Go to: http://freegold.ru/claim",spam
no,not_spam
"Hey everyone, how's it going?",not_spam
Trade: I have SneakyPete for sale.,not_spam
Can someone carry me through Elder Wyrm?,not_spam
"Hello player, this is official support. Your account is at risk. Visit: http://loot-claim.biz/claim",spam
"I'm quitting, giving away all my items. First come, first served! http://game-event.co/claim",spam
"Good game, team!",not_spam
no,not_spam
Report Crafting Mat for griefing.,not_spam
Click here to get a rare mount instantly: http://win-cash.io/claim,spam
Anyone wanna do a dungeon run?,not_spam
That boss mechanics are insane. :),not_spam
We found a bug that gives items. DM the link http://game-event.co/claim to get it. pls,spam
ok,not_spam
Anyone need invites to the guild bank?,not_spam
Reset your password here now: http://gamekeys.xyz/claim,spam
"Hey, check out this cool new fan site for HeroesFall! http://secure-verify.org/claim",spam
What's everyone doing tonight?,not_spam
"Nice transmog, dude!",not_spam
yep,not_spam
Get free StormBringers with this program: http://claim-reward.net/claim,spam
"I'm quitting, giving away all my items. First come, first served! http://loot-claim.biz/claim",spam
I need 5 more Potion for the crafting recipe.,not_spam
WTB Void Titan PM offers.,not_spam
"I'm quitting, giving away all my items. First come, first served! http://account-verify.net/claim",spam
"Nice transmog, dude!",not_spam
yep,not_spam
Guild meeting tonight at 8 PM.,not_spam
?,not_spam
Your account has been detected for suspicious activity. Verify here: http://claim-reward.net/claim,spam
"Due to server issues, we need to verify your password. Go to: http://secure-verify.org/claim",spam
Is anyone else having trouble with the game? This site helped me: http://loot-claim.biz/claim,spam
Your account has been temporarily suspended. Appeal here: http://discord-giveaway.com/claim,spam
Auction house prices are crazy today.,not_spam
Official patch download: http://gamekeys.xyz/claim,spam
Can someone carry me through xXShadowXx?,not_spam
anyone up for PvP?,not_spam
"Thanks for the help, guildies!",not_spam
Best hack tool for unlimited items! Download now: http://account-verify.net/claim,spam
GM event! Double XP for 24 hours! Claim your bonus here: http://loot-claim.biz/claim,spam
Win $1000 playing RealmQuest! Enter here: http://loot-claim.biz/claim,spam
Official patch download: loot-claim.biz,spam
Claim your free copy of HeroesFall here: http://discord-giveaway.com/claim,spam
My friend made this awesome guide! It's at http://discord-giveaway.com/claim,spam
Your account has been temporarily suspended. Appeal here: http://discord-giveaway.com/claim,spam
Selling rare mount. Whisper me. :),not_spam
"Due to server issues, we need to verify your password. Go to: http://discord-giveaway.com/claim pls",spam
Get free StormBringers with this program: http://account-verify.net/claim,spam
GM_Alert: You have violated terms of service. Follow instructions at: http://win-cash.io/claim,spam
GM_Alert: You have violated terms of service. Follow instructions at: http://discord-giveaway.com/claim,spam
Your account has been detected for suspicious activity. Verify here: http://account-verify.net/claim,spam
Best hack tool for unlimited items! Download now: http://win-cash.io/claim,spam
ok,not_spam
"Hey everyone, how's it going?",not_spam
"Just finished the main story, wow!",not_spam
What's the lore behind this zone?,not_spam
What's everyone doing tonight?,not_spam
Anyone got extra Crimson Hydra to sell?,not_spam
Win $1000 playing Azeron! Enter here: http://game-event.co/claim,spam
"Hey everyone, how's it going?",not_spam
New game beta keys! Limited supply! Get yours at http://game-event.co/claim,spam
Your account has been detected for suspicious activity. Verify here: freegold.ru,spam
Anyone need invites to the guild bank?,not_spam
no,not_spam
What's everyone doing tonight?,not_spam
Report Azeron for griefing.,not_spam
no,not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://freegold.ru/claim,spam
Get free Valoria with this program: http://secure-verify.org/claim,spam
Need help with Gold boss.,not_spam
WTS Valoria for 100g.,not_spam
Where's the best place to farm Shadowlands?,not_spam
"Hey, check out this cool new fan site for HeroesFall! http://gamekeys.xyz/claim",spam
anyone up for PvP?,not_spam
Get 99999 gold for free! Join our discord: http://freegold.ru/claim,spam
Is anyone else having trouble with the game? This site helped me: http://loot-claim.biz/claim,spam
LFG for Dragon Scale raid.,not_spam
Anyone need invites to the guild bank?,not_spam
My friend made this awesome guide! It's at http://gamekeys.xyz/claim,spam
"Nice transmog, dude!",not_spam
"Good game, team!",not_spam
I need 5 more Mystic Ore for the crafting recipe. :),not_spam
Best hack tool for unlimited items! Download now: http://game-event.co/claim,spam
What's the lore behind this zone?,not_spam
?,not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://secure-verify.org/claim pls,spam
Your account has been temporarily suspended. Appeal here: http://loot-claim.biz/claim,spam
"Hello player, this is official support. Your account is at risk. Visit: http://win-cash.io/claim",spam
How do I get to Shadowlands?,not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://secure-verify.org/claim,spam
Get free Shadowlands with this program: http://freegold.ru/claim,spam
ok,not_spam
Is anyone else having trouble with the game? This site helped me: gamekeys.xyz,spam
Win $1000 playing Valoria! Enter here: loot-claim.biz,spam
Auction house prices are crazy today.,not_spam
Unlock premium skins at http://claim-reward.net/claim,spam
What's everyone doing tonight?,not_spam
Anyone need invites to the guild bank?,not_spam
LFG for TankMaster raid.,not_spam
WTS Diamonds for 100g.,not_spam
Welcome new members!,not_spam
Is this quest bugged for anyone else?,not_spam
afk,not_spam
Can someone carry me through Shadowlands?,not_spam
What's everyone doing tonight?,not_spam
"Nice transmog, dude!",not_spam
afk,not_spam
"Thanks for the help, guildies! :)",not_spam
Unlock premium skins at http://claim-reward.net/claim,spam
Security alert! Unauthorized login attempt. Change password at: http://gamekeys.xyz/claim,spam
LFG for Shadowlands raid.,not_spam
yep,not_spam
I need 5 more Epic Sword for the crafting recipe.,not_spam
Unlock premium skins at http://game-event.co/claim,spam
Official patch download: http://discord-giveaway.com/claim,spam
ok,not_spam
yep,not_spam
Report HeroesFall for griefing.,not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://win-cash.io/claim,spam
Reset your password here now: http://claim-reward.net/claim,spam
Cash prizes for top players! Register now: http://gamekeys.xyz/claim,spam
Follow this to recover your lost skins: freeitems.online,spam
"I'm quitting, giving away all my items. First come, first served! http://win-cash.io/claim",spam
no,not_spam
Official patch download: http://game-event.co/claim,spam
Important: Account merge required. Log in to http://freegold.ru/claim to prevent deletion.,spam
Claim your free copy of HeroesFall here: http://win-cash.io/claim pls,spam
Get 99999 gold for free! Join our discord: http://loot-claim.biz/claim,spam
Need a healer for the dungeon!,not_spam
Click here to get a rare mount instantly: http://secure-verify.org/claim,spam
"Nice transmog, dude!",not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://discord-giveaway.com/claim,spam
How do I get to Rare Mount?,not_spam
Anyone queueing for arenas?,not_spam
I need 5 more Azeron for the crafting recipe.,not_spam
"Due to server issues, we need to verify your password. Go to: http://game-event.co/claim",spam
nice,not_spam
ok,not_spam
Your account has been temporarily suspended. Appeal here: http://win-cash.io/claim,spam
Best hack tool for unlimited items! Download now: http://gamekeys.xyz/claim,spam
Guild meeting tonight at 8 PM.,not_spam
Your account has been temporarily suspended. Appeal here: http://game-event.co/claim,spam
We found a bug that gives items. DM the link http://secure-verify.org/claim to get it.,spam
"Good game, team!",not_spam
Auction house prices are crazy today.,not_spam
Guild meeting tonight at 8 PM.,not_spam
Legendary item giveaway! Only 100 left! Visit: http://loot-claim.biz/claim,spam
Who wants to 1v1?,not_spam
That boss mechanics are insane.,not_spam
Can someone carry me through Healer69?,not_spam
Can anyone help me with this quest?,not_spam
Reminder: Flasks for raid! :),not_spam
Reset your password here now: http://secure-verify.org/claim,spam
"Nice transmog, dude!",not_spam
Legendary item giveaway! Only 100 left! Visit: http://account-verify.net/claim,spam
Auction house prices are crazy today.,not_spam
